month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2016-08,21,-0.02405586871925132,0.42177502012066864,68.4742857142857,7.8047619047619055,10500.38095238095,30306.285714285714,468.14285714285717,domestic_policy
2016-07,35,0.18117882051810624,0.48104023225451786,71.54828571428573,6.748571428571428,9560.514285714286,31728.057142857135,126.88571428571429,domestic_policy
2016-06,15,0.11688624633881331,0.2939274376417233,58.78066666666667,8.853333333333333,7907.199999999999,21585.466666666667,167.2,domestic_policy
2016-05,26,0.2776546717171718,0.4712509712509711,66.76346153846154,7.3384615384615355,6536.846153846154,19426.07692307692,180.65384615384616,domestic_policy
2016-04,23,0.19717744212309424,0.33716779597214375,55.286086956521736,9.06086956521739,6129.260869565217,16340.434782608696,293.21739130434776,domestic_policy
2016-03,36,0.180249518999519,0.478567620650954,70.96055555555557,6.93888888888889,6127.861111111111,17385.000000000004,135.02777777777777,domestic_policy
2016-02,56,0.10417946793616437,0.44204671931904077,65.44928571428576,7.603571428571427,3435.8035714285716,9236.660714285714,172.125,domestic_policy
2016-01,17,-0.0388458110516934,0.34812834224598926,58.956470588235284,8.482352941176472,2174.294117647059,5832.941176470588,211.58823529411765,domestic_policy
2015-12,34,0.10573991102631994,0.3972464080125371,65.35735294117647,7.897058823529407,2001.4411764705883,4729.117647058823,255.50000000000006,domestic_policy
2015-11,38,0.0783571776663882,0.47763488582567537,64.26605263157894,7.873684210526315,1945.6578947368428,3982.1315789473683,167.21052631578948,domestic_policy
2015-10,46,0.18137549407114634,0.4802662886630278,62.37499999999997,8.684782608695649,1612.3695652173913,3124.0434782608695,195.45652173913044,domestic_policy
2015-09,29,0.101965591879385,0.32122443648305715,68.38586206896551,6.903448275862067,1680.2068965517242,2955.689655172414,154.55172413793105,domestic_policy
2015-08,23,0.10713503284155455,0.4304814086879305,60.51434782608694,8.491304347826086,2023.391304347826,3775.1739130434785,208.56521739130434,domestic_policy
2015-07,83,0.10353090935169247,0.44069659590743937,61.891204819277114,8.246987951807228,936.0000000000002,1542.0361445783135,185.19277108433727,domestic_policy
2015-06,34,0.16715093036899104,0.3772763966697791,75.54705882352943,6.170588235294115,295.4117647058824,462.6470588235295,199.6764705882353,domestic_policy
2015-05,42,0.26535562899402193,0.4655053940768225,63.080238095238094,8.150000000000002,61.0,107.64285714285714,216.4047619047619,domestic_policy
2015-04,57,0.14430864487607908,0.3315853870788082,67.82964912280703,7.049122807017545,50.824561403508774,90.78947368421052,172.75438596491227,domestic_policy
2015-03,24,0.09722842261904763,0.2795386904761905,64.80249999999998,6.533333333333335,35.458333333333336,72.70833333333333,121.70833333333333,domestic_policy
2015-02,10,0.17875000000000002,0.3204166666666667,71.239,6.090000000000002,746.9,538.6,150.4,domestic_policy
2015-01,34,0.10129850235548765,0.27132180523724636,68.55382352941173,6.985294117647058,212.05882352941177,170.97058823529412,134.47058823529412,domestic_policy
2014-12,41,0.1213993726463239,0.2889809726181676,67.4990243902439,7.436585365853659,57.48780487804878,82.07317073170734,172.82926829268294,domestic_policy
2014-11,52,0.07047415258352756,0.3310570332445334,62.7330769230769,7.528846153846152,170.3846153846153,232.00000000000003,147.92307692307693,domestic_policy
2014-10,50,0.014882837602212609,0.2620017027417028,68.57679999999999,6.69,134.7,145.23999999999995,117.06,domestic_policy
2014-09,31,0.09242342782665365,0.33493890518084063,70.50935483870968,6.803225806451615,394.9032258064516,371.2903225806452,124.6774193548387,domestic_policy
2014-08,11,0.09170454545454546,0.37262626262626264,62.59090909090908,7.845454545454545,168.8181818181818,194.0,117.36363636363636,domestic_policy
2014-07,31,0.05056582530372854,0.3335475724991854,62.422580645161275,7.632258064516129,224.25806451612902,224.48387096774192,193.83870967741936,domestic_policy
2014-06,39,0.14788489288489287,0.39540080290080293,67.96179487179488,7.402564102564104,122.51282051282051,139.23076923076923,162.30769230769232,domestic_policy
2014-05,16,0.24553013392857156,0.45568005952380947,67.54624999999999,7.512499999999999,112.4375,127.0625,212.75,domestic_policy
2014-04,22,0.16873709318222815,0.3185347796143251,65.63272727272725,8.081818181818182,85.77272727272727,90.5909090909091,188.77272727272728,domestic_policy
2014-03,14,0.0682936507936508,0.41408730158730156,60.97428571428573,8.35714285714286,217.07142857142858,252.64285714285714,123.57142857142857,domestic_policy
2014-02,19,0.17999544315333788,0.40671470342522975,70.11105263157894,7.073684210526315,132.78947368421052,119.0,126.05263157894737,domestic_policy
2014-01,23,0.1082259181036355,0.34654481991438507,67.94434782608695,7.352173913043478,249.3913043478261,217.9130434782609,211.0,domestic_policy
2013-12,16,-0.06902599715099714,0.4200609864672365,52.53125,10.0625,240.0625,167.1875,536.8125,domestic_policy
2013-11,54,-0.02066498573443018,0.44413712059545385,64.1903703703704,8.350000000000003,359.12962962962956,230.79629629629628,156.37037037037038,domestic_policy
2013-10,56,0.08684550487685193,0.3799488367481378,60.38517857142859,8.78035714285714,373.82142857142856,199.33928571428572,263.1607142857143,domestic_policy
2013-09,33,0.10361397349935329,0.36120232723243345,58.16575757575758,9.53636363636364,265.8181818181818,130.3939393939394,262.2121212121212,domestic_policy
2013-08,22,0.06736578446805719,0.3827744162403253,61.51954545454543,8.91818181818182,270.59090909090907,154.18181818181816,172.9545454545455,domestic_policy
2013-07,21,0.20665733654572943,0.39878243890148657,56.6952380952381,9.747619047619049,93.85714285714286,49.80952380952381,153.33333333333334,domestic_policy
2013-06,20,0.08001031144781146,0.48587310606060613,60.87949999999999,8.829999999999998,188.2,147.95,201.75,domestic_policy
2013-05,29,0.09554187192118226,0.48493363437328957,60.938275862068984,8.910344827586208,135.48275862068965,66.58620689655174,216.48275862068965,domestic_policy
2013-04,21,0.03465885053661543,0.4416191856401217,52.96142857142856,11.385714285714286,118.33333333333333,51.333333333333336,689.0,domestic_policy
2013-03,12,0.08176707551707553,0.31659902597402595,56.843333333333334,8.399999999999999,250.41666666666666,221.08333333333334,132.25,domestic_policy
2013-02,29,0.06311904623686232,0.4443339732851228,57.29310344827587,9.237931034482756,221.13793103448276,104.13793103448276,244.2068965517241,domestic_policy
2013-01,35,0.055288530265401,0.4794677301031043,55.187999999999995,10.094285714285713,334.8285714285715,126.37142857142855,409.6285714285714,domestic_policy
2012-12,19,0.17490601503759398,0.3128759398496241,64.85578947368421,8.463157894736844,296.7894736842105,122.15789473684211,104.73684210526316,domestic_policy
2012-11,33,0.1598642676767677,0.403954475308642,65.41969696969693,8.633333333333336,2049.121212121212,803.1818181818181,196.9090909090909,domestic_policy
2012-10,31,0.1525985663082437,0.46950418160095575,64.59612903225806,8.14193548387097,720.4193548387096,264.80645161290323,118.51612903225806,domestic_policy
2012-09,27,0.11003610175832396,0.39796494040938485,73.31962962962963,6.1148148148148165,285.44444444444446,87.51851851851852,221.03703703703704,domestic_policy
2012-08,20,0.07095328282828282,0.25514520202020197,58.46799999999998,8.490000000000006,276.55,73.8,126.15,domestic_policy
2012-07,27,0.024894313505424617,0.19013027096360433,63.634074074074086,8.155555555555557,253.18518518518525,102.81481481481481,165.7037037037037,domestic_policy
2012-06,22,0.20562770562770563,0.3755772005772005,68.11,6.831818181818181,221.6363636363636,30.818181818181817,123.77272727272727,domestic_policy
2012-05,16,-0.029155737802553837,0.3345475390699448,54.670624999999994,10.012499999999998,101.9375,31.8125,564.4375,domestic_policy
2012-04,15,0.1362669792374093,0.3380277198906232,56.20066666666666,11.360000000000001,77.33333333333333,15.933333333333334,631.3333333333334,domestic_policy
2012-03,18,0.03708814333814334,0.3336299502966169,56.60833333333334,9.694444444444445,99.5,9.38888888888889,227.0,domestic_policy
2012-02,16,0.1174454365079365,0.3888616071428572,65.36500000000001,8.481250000000001,134.75,25.749999999999996,221.0,domestic_policy
2012-01,15,0.021290146983987575,0.3435524037824763,51.76066666666666,11.840000000000002,134.00000000000003,11.333333333333334,587.2666666666667,domestic_policy
2011-12,16,0.005514632936507918,0.42325520833333335,67.378125,7.3374999999999995,150.0,46.125,125.625,domestic_policy
2011-11,14,0.023630952380952374,0.4059268707482993,61.11285714285715,7.864285714285713,174.57142857142858,17.571428571428573,120.07142857142857,domestic_policy
2011-10,10,0.21296212121212124,0.4749545454545455,66.58899999999998,7.2299999999999995,210.6,25.3,108.5,domestic_policy
