month,count,sentiment,subjectivity,reading_ease,grade_level,retweet_count,favorite_count,length,subject
2011-12,32,0.002647569444444442,0.33991815476190484,73.56156250000001,6.078125,164.09375000000003,35.53125,100.46875,foreign_policy
2011-11,27,0.017815890385334824,0.29061915450804343,71.37592592592591,6.229629629629629,170.1851851851852,24.11111111111111,102.85185185185185,foreign_policy
2011-10,20,0.07677083333333332,0.2639583333333333,67.68150000000001,6.305,218.2,57.15,100.2,foreign_policy
2011-09,19,0.13662280701754384,0.34270050125313284,68.84368421052632,6.815789473684211,209.21052631578948,44.578947368421055,98.47368421052632,foreign_policy
2011-08,15,0.11144300144300143,0.36977473144139805,74.69066666666666,5.246666666666667,324.93333333333334,71.86666666666666,84.33333333333333,foreign_policy
2011-07,6,0.23750000000000004,0.3,67.08166666666666,7.066666666666666,131.5,16.333333333333332,87.33333333333333,foreign_policy
2011-06,2,0.25,0.25,77.06,4.25,47.5,18.5,57.0,foreign_policy
2011-05,1,0.8,0.875,60.65,9.5,237,40,106,foreign_policy
2011-03,1,0.0,0.0,68.77,6.4,67,17,131,foreign_policy
2011-01,2,0.058035714285714274,0.22767857142857142,67.93,7.75,43.0,15.5,127.0,foreign_policy
2010-11,2,0.9,0.7,70.95,5.55,47.5,12.5,94.0,foreign_policy
2010-10,1,0.6,0.6833333333333332,80.58,3.9,35,5,138,foreign_policy
2010-09,2,0.25606060606060604,0.6314814814814815,66.065,9.5,58.5,63.0,120.5,foreign_policy
2010-08,1,0.2681818181818182,0.6772727272727272,26.81,12.0,193,32,128,foreign_policy
2010-06,2,0.6333333333333333,0.65,73.51,8.7,22.0,9.5,123.0,foreign_policy
2010-05,1,0.4,0.9,75.54,7.9,12,3,128,foreign_policy
2010-04,1,0.675,1.0,51.85,8.8,21,12,138,foreign_policy
2010-03,1,0.0,0.4,42.72,12.0,13,5,135,foreign_policy
2010-02,1,0.4681818181818182,0.7272727272727273,76.9,9.5,25,21,131,foreign_policy
2009-12,1,0.0,0.0,53.21,10.3,33,6,116,foreign_policy
2009-08,2,0.13636363636363635,0.5,68.435,7.6,1.0,3.5,92.5,foreign_policy
2020-11,31,0.10204626914304336,0.34200856491179066,69.19,6.632258064516129,18834.322580645163,102346.51612903226,153.09677419354838,domestic_policy
2020-10,403,0.14362128724974524,0.39615657164756424,71.23910669975186,6.223076923076923,24235.32506203472,110520.21836228287,153.55583126550866,domestic_policy
2020-09,396,0.10579237414652197,0.414394900238094,65.22141414141407,7.336363636363637,17727.813131313127,56450.75000000001,150.93181818181822,domestic_policy
2020-08,414,0.11780749631410262,0.3954779460117625,64.26456521739131,7.575120772946868,19473.77536231885,53329.84782608696,141.8792270531402,domestic_policy
2020-07,316,0.06461943322133774,0.4149927191596497,63.918829113924026,7.779746835443039,19992.90506329114,56542.05379746834,149.613924050633,domestic_policy
2020-06,435,0.1288449755372126,0.438291946164278,64.66896551724147,7.529655172413793,23561.914942528736,70312.78390804595,147.2988505747127,domestic_policy
2020-05,293,0.11546463029070728,0.44817324820609833,70.39317406143343,6.5750853242320835,21529.16723549488,66461.79522184303,158.28668941979512,domestic_policy
2020-04,199,0.11060496439127558,0.4340039551265977,65.8448743718593,7.3487437185929645,19124.246231155783,63483.9648241206,155.9346733668341,domestic_policy
2020-03,265,0.13425332544792895,0.48005589346595634,67.46181132075458,7.214716981132075,16537.76226415093,50494.36226415095,145.09433962264146,domestic_policy
